record_id,scientific_name,family,genus,species,common_name,year,year_normalized,day_of_year,month,season,decade,latitude,longitude,location_grid,region,prefecture,temperature_avg,temperature_min,temperature_max,precipitation,deviation_from_baseline,trait,is_prediction
jcb_7370070_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.7770426766858,140.909798965642,37.8_140.9,Fukushima Prefecture,Fukushima Prefecture,,,,,,first flowering (kaika),True
jcb_7370073_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.089606081362,140.902701205944,37.1_140.9,Fukushima Prefecture,Fukushima Prefecture,5.2,0.9,14.0,0.0,,first flowering (kaika),True
jcb_11370043_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.0564653423675,139.113967327792,36.1_139.1,Saitama Prefecture,Saitama Prefecture,4.9,-1.0,15.9,0.0,,first flowering (kaika),True
jcb_19370011_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.8223070970942,138.353061302031,35.8_138.4,Yamanashi Prefecture,Yamanashi Prefecture,7.2,2.1,17.7,0.0,,first flowering (kaika),True
jcb_20370018_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.2395357645686,137.969173973865,36.2_138.0,Nagano Prefecture,Nagano Prefecture,0.4,0.5,6.8,2.0,,first flowering (kaika),True
jcb_20370033_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.3790856362306,137.845363872974,35.4_137.8,Nagano Prefecture,Nagano Prefecture,3.6,0.1,12.7,6.1,,first flowering (kaika),True
jcb_16370017_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.5575926320236,136.874960204288,36.6_136.9,Toyama Prefecture,Toyama Prefecture,5.5,0.4,8.9,4.5,,first flowering (kaika),True
jcb_22370026_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.3673354620583,138.908436125933,35.4_138.9,Shizuoka Prefecture,Shizuoka Prefecture,9.1,5.8,12.6,4.7,,first flowering (kaika),True
jcb_25370023_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.3502076875115,136.06847277319,35.4_136.1,Shiga Prefecture,Shiga Prefecture,,,,,,first flowering (kaika),True
jcb_25370022_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.0749417649189,136.333813410422,35.1_136.3,Shiga Prefecture,Shiga Prefecture,5.3,1.0,12.0,6.1,,first flowering (kaika),True
jcb_28370031_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.1127469520341,135.14478041887,35.1_135.1,Hyogo Prefecture,Hyogo Prefecture,,,,,,first flowering (kaika),True
jcb_33370042_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,34.9373580588725,133.561659972084,34.9_133.6,Okayama Prefecture,Okayama Prefecture,7.2,2.1,10.0,0.5,,first flowering (kaika),True
jcb_9370029_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.9237568885447,139.933339347346,36.9_139.9,Tochigi Prefecture,Tochigi Prefecture,2.4,-2.2,6.7,0.0,,first flowering (kaika),True
jcb_14370031_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.1962158204702,139.026104232269,35.2_139.0,Kanagawa Prefecture,Kanagawa Prefecture,5.8,0.8,13.1,0.0,,first flowering (kaika),True
jcb_19370021_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.5012292708626,138.801388851483,35.5_138.8,Yamanashi Prefecture,Yamanashi Prefecture,-1.4,-8.1,5.0,0.0,,first flowering (kaika),True
jcb_16370006_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7119370931721,136.930488486369,36.7_136.9,Toyama Prefecture,Toyama Prefecture,4.2,2.3,7.5,0.0,,first flowering (kaika),True
jcb_18370009_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.0583194257453,136.496604614129,36.1_136.5,Fukui Prefecture,Fukui Prefecture,3.8,-0.6,7.3,0.0,,first flowering (kaika),True
jcb_18370011_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.986816848105,136.48368897888,36.0_136.5,Fukui Prefecture,Fukui Prefecture,3.8,-0.6,7.3,0.0,,first flowering (kaika),True
jcb_34370010_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,34.6304636474088,133.147338511417,34.6_133.1,Hiroshima Prefecture,Hiroshima Prefecture,4.5,-0.6,9.2,0.0,,first flowering (kaika),True
jcb_31370012_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.2674544329856,134.230419233457,35.3_134.2,Tottori Prefecture,Tottori Prefecture,3.5,1.6,6.5,1.9,,first flowering (kaika),True
jcb_7370003_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.8768055954029,140.542794852029,37.9_140.5,Fukushima Prefecture,Fukushima Prefecture,9.7,5.2,14.4,,,first flowering (kaika),True
jcb_7370069_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.0298334433037,140.385656898462,37.0_140.4,Fukushima Prefecture,Fukushima Prefecture,11.7,-0.1,16.6,0.0,,first flowering (kaika),True
jcb_13370024_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.7925824154419,139.04801495478,35.8_139.0,Tokyo Metropolis,Tokyo Metropolis,11.9,-0.1,19.2,0.0,,first flowering (kaika),True
jcb_10370015_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.4734420682946,139.189881824732,36.5_139.2,Gunma Prefecture,Gunma Prefecture,10.8,3.1,18.1,0.0,,first flowering (kaika),True
jcb_25370008_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.2997878107752,136.339282603885,35.3_136.3,Shiga Prefecture,Shiga Prefecture,,,,,,first flowering (kaika),True
jcb_26370025_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.1197082536524,135.834422823628,35.1_135.8,Kyoto Prefecture,Kyoto Prefecture,12.7,10.0,16.9,9.9,,first flowering (kaika),True
jcb_28370019_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.4884789285366,134.69623037152,35.5_134.7,Hyogo Prefecture,Hyogo Prefecture,12.2,6.9,18.2,2.3,,first flowering (kaika),True
jcb_33370041_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,34.6984951850652,134.224455924631,34.7_134.2,Okayama Prefecture,Okayama Prefecture,13.1,8.9,18.5,2.0,,first flowering (kaika),True
jcb_4370024_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,38.2604007454615,140.896577808971,38.3_140.9,Miyagi Prefecture,Miyagi Prefecture,1.0,-0.4,3.0,3.1,,first flowering (kaika),True
jcb_7370002_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.9559917469007,140.408868370558,37.0_140.4,Fukushima Prefecture,Fukushima Prefecture,0.9,-0.7,2.8,3.6,,first flowering (kaika),True
jcb_7370022_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.3980135782473,140.357932249306,37.4_140.4,Fukushima Prefecture,Fukushima Prefecture,0.2,-1.0,1.0,8.2,,first flowering (kaika),True
jcb_7370025_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.5979334613282,140.430447022286,37.6_140.4,Fukushima Prefecture,Fukushima Prefecture,1.4,-0.5,3.4,,,first flowering (kaika),True
jcb_7370004_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.2687288487928,141.012993799017,37.3_141.0,Fukushima Prefecture,Fukushima Prefecture,,,,,,first flowering (kaika),True
jcb_20370026_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.5659948083462,138.196000105209,36.6_138.2,Nagano Prefecture,Nagano Prefecture,0.8,-0.2,2.6,5.2,,first flowering (kaika),True
jcb_20370006_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.8393181397924,137.944424456059,35.8_137.9,Nagano Prefecture,Nagano Prefecture,3.8,1.6,8.1,12.9,,first flowering (kaika),True
jcb_15370016_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.698694711299,138.829025380956,37.7_138.8,Niigata Prefecture,Niigata Prefecture,2.4,2.0,3.0,5.0,,first flowering (kaika),True
jcb_15370019_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.1096777161166,138.256710031103,37.1_138.3,Niigata Prefecture,Niigata Prefecture,2.6,0.6,5.2,11.9,,first flowering (kaika),True
jcb_16370008_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.8545027563859,136.982707585595,36.9_137.0,Toyama Prefecture,Toyama Prefecture,4.3,2.7,5.3,11.1,,first flowering (kaika),True
jcb_16370014_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.5739053951275,137.133038019882,36.6_137.1,Toyama Prefecture,Toyama Prefecture,4.3,2.0,6.0,9.6,,first flowering (kaika),True
jcb_17370015_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.0303740775021,136.990288858535,37.0_137.0,Ishikawa Prefecture,Ishikawa Prefecture,4.3,2.7,5.3,11.1,,first flowering (kaika),True
jcb_17370009_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.0457619057006,136.960180650535,37.0_137.0,Ishikawa Prefecture,Ishikawa Prefecture,4.3,2.7,5.3,11.1,,first flowering (kaika),True
jcb_17370012_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.8564296381996,136.815991342645,36.9_136.8,Ishikawa Prefecture,Ishikawa Prefecture,4.3,2.7,5.3,11.1,,first flowering (kaika),True
jcb_32370021_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,34.7918975710361,132.070510509159,34.8_132.1,Shimane Prefecture,Shimane Prefecture,6.7,6.1,8.8,8.4,,first flowering (kaika),True
jcb_4370008_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,38.0550903082217,140.759328660365,38.1_140.8,Miyagi Prefecture,Miyagi Prefecture,4.2,-0.4,9.0,0.6,,first flowering (kaika),True
jcb_7370014_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.3669180773572,140.997590557443,37.4_141.0,Fukushima Prefecture,Fukushima Prefecture,,,,,,first flowering (kaika),True
jcb_16370005_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.681589147012,136.862235552043,36.7_136.9,Toyama Prefecture,Toyama Prefecture,4.5,1.2,7.3,9.5,,first flowering (kaika),True
jcb_17370008_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.5689880102825,136.680145858935,36.6_136.7,Ishikawa Prefecture,Ishikawa Prefecture,4.6,1.2,8.4,10.8,,first flowering (kaika),True
jcb_20370011_20240307,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.403083094161,138.24527351381,36.4_138.2,Nagano Prefecture,Nagano Prefecture,2.7,0.0,6.4,0.0,,first flowering (kaika),True
jcb_16370018_20240307,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7372064600296,137.048977482423,36.7_137.0,Toyama Prefecture,Toyama Prefecture,4.4,3.4,5.4,0.2,,first flowering (kaika),True
jcb_8370018_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.5422778402861,140.514338659404,36.5_140.5,Ibaraki Prefecture,Ibaraki Prefecture,6.5,-1.5,13.9,0.0,,first flowering (kaika),True
jcb_9370014_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.8896310710509,139.963818387279,36.9_140.0,Tochigi Prefecture,Tochigi Prefecture,,,,,,first flowering (kaika),True
jcb_10370001_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.1657920340823,139.021529971104,36.2_139.0,Gunma Prefecture,Gunma Prefecture,5.3,-1.9,13.6,0.0,,first flowering (kaika),True
jcb_16370001_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7784427825504,137.09095209784,36.8_137.1,Toyama Prefecture,Toyama Prefecture,6.7,2.1,11.2,0.6,,first flowering (kaika),True
jcb_16370019_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7003610506233,137.086166090342,36.7_137.1,Toyama Prefecture,Toyama Prefecture,6.7,2.1,11.2,0.6,,first flowering (kaika),True
jcb_16370020_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7222189559698,137.100093927259,36.7_137.1,Toyama Prefecture,Toyama Prefecture,6.7,2.1,11.2,0.6,,first flowering (kaika),True
jcb_16370021_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.6930321539834,137.104454908894,36.7_137.1,Toyama Prefecture,Toyama Prefecture,7.5,2.2,13.3,2.3,,first flowering (kaika),True
jcb_16370022_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7090319052187,137.188187218276,36.7_137.2,Toyama Prefecture,Toyama Prefecture,7.5,2.2,13.3,2.3,,first flowering (kaika),True
jcb_16370025_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.939083450053,137.540347379419,36.9_137.5,Toyama Prefecture,Toyama Prefecture,,,,,,first flowering (kaika),True
jcb_16370007_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7493147193585,137.023469043409,36.7_137.0,Toyama Prefecture,Toyama Prefecture,6.7,2.1,11.2,0.6,,first flowering (kaika),True
jcb_16370010_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.7089018690005,137.185317462596,36.7_137.2,Toyama Prefecture,Toyama Prefecture,7.5,2.2,13.3,2.3,,first flowering (kaika),True
jcb_17370007_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.5619784512384,136.662467649841,36.6_136.7,Ishikawa Prefecture,Ishikawa Prefecture,8.6,5.0,12.0,0.5,,first flowering (kaika),True
jcb_17370018_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.6598379430015,136.660113339737,36.7_136.7,Ishikawa Prefecture,Ishikawa Prefecture,8.6,5.0,12.0,0.5,,first flowering (kaika),True
jcb_21370027_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.5850975477541,137.49881316881,35.6_137.5,Gifu Prefecture,Gifu Prefecture,3.1,-3.3,9.7,0.0,,first flowering (kaika),True
jcb_27370021_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,34.8658494100287,135.491123022765,34.9_135.5,Osaka Prefecture,Osaka Prefecture,7.8,1.0,14.0,0.1,,first flowering (kaika),True
jcb_28370003_20240314,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.2874029723037,134.84144756915,35.3_134.8,Hyogo Prefecture,Hyogo Prefecture,5.3,-0.6,13.0,0.0,,first flowering (kaika),True
jcb_8370006_20240321,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.6699468078283,140.664510309552,36.7_140.7,Ibaraki Prefecture,Ibaraki Prefecture,,,,,,first flowering (kaika),True
jcb_9370016_20240321,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.9765933413694,140.05380690984,37.0_140.1,Tochigi Prefecture,Tochigi Prefecture,1.1,-3.4,5.9,0.0,,first flowering (kaika),True
jcb_15370029_20240321,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,37.7703839000706,139.221569479508,37.8_139.2,Niigata Prefecture,Niigata Prefecture,3.4,1.0,5.4,9.3,,first flowering (kaika),True
jcb_25370030_20240321,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,34.9554346406661,136.339148469672,35.0_136.3,Shiga Prefecture,Shiga Prefecture,3.3,2.0,9.4,0.5,,first flowering (kaika),True
jcb_26370053_20240321,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.3392988145274,134.92119855646,35.3_134.9,Kyoto Prefecture,Kyoto Prefecture,2.1,-0.2,5.5,4.3,,first flowering (kaika),True
jcb_33370002_20240321,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,35.1558357571732,133.622734840711,35.2_133.6,Okayama Prefecture,Okayama Prefecture,,,,,,first flowering (kaika),True
jcb_4370012_20240404,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,38.4233704828493,141.30698622117,38.4_141.3,Miyagi Prefecture,Miyagi Prefecture,11.1,5.3,19.8,4.1,,first flowering (kaika),True
jcb_17370001_20240404,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,94.0,4.0,Spring,2020,36.4305721269401,136.64073550488,36.4_136.6,Ishikawa Prefecture,Ishikawa Prefecture,12.2,8.3,15.9,3.7,,first flowering (kaika),True
jcb_7370069_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,37.0298334433037,140.385656898462,37.0_140.4,Fukushima Prefecture,Fukushima Prefecture,1.8,-3.4,11.0,0.0,,first flowering (kaika),True
jcb_9370029_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,36.9237568885447,139.933339347346,36.9_139.9,Tochigi Prefecture,Tochigi Prefecture,1.8,-3.4,11.0,0.0,,first flowering (kaika),True
jcb_14370031_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,35.1962158204702,139.026104232269,35.2_139.0,Kanagawa Prefecture,Kanagawa Prefecture,11.6,5.7,18.8,9.9,,first flowering (kaika),True
jcb_19370021_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,35.5012292708626,138.801388851483,35.5_138.8,Yamanashi Prefecture,Yamanashi Prefecture,5.5,2.4,13.6,0.0,,first flowering (kaika),True
jcb_20370026_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,36.5659948083462,138.196000105209,36.6_138.2,Nagano Prefecture,Nagano Prefecture,1.6,-2.1,4.1,0.5,,first flowering (kaika),True
jcb_15370019_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,37.1096777161166,138.256710031103,37.1_138.3,Niigata Prefecture,Niigata Prefecture,2.7,-0.6,5.2,17.3,,first flowering (kaika),True
jcb_16370006_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,36.7119370931721,136.930488486369,36.7_136.9,Toyama Prefecture,Toyama Prefecture,1.8,-1.0,8.3,0.5,,first flowering (kaika),True
jcb_16370008_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,36.8545027563859,136.982707585595,36.9_137.0,Toyama Prefecture,Toyama Prefecture,1.8,-1.0,8.3,0.5,,first flowering (kaika),True
jcb_17370008_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,36.5689880102825,136.680145858935,36.6_136.7,Ishikawa Prefecture,Ishikawa Prefecture,5.5,0.4,8.9,4.5,,first flowering (kaika),True
jcb_18370011_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,35.986816848105,136.48368897888,36.0_136.5,Fukui Prefecture,Fukui Prefecture,3.2,-1.6,8.8,6.1,,first flowering (kaika),True
jcb_34370010_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,34.6304636474088,133.147338511417,34.6_133.1,Hiroshima Prefecture,Hiroshima Prefecture,7.9,3.9,12.5,3.0,,first flowering (kaika),True
jcb_32370021_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,34.7918975710361,132.070510509159,34.8_132.1,Shimane Prefecture,Shimane Prefecture,6.2,4.3,10.7,2.5,,first flowering (kaika),True
jcb_7370003_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9787234042553191,95.0,4.0,Spring,2020,37.8768055954029,140.542794852029,37.9_140.5,Fukushima Prefecture,Fukushima Prefecture,1.7,-2.8,4.8,,,first flowering (kaika),True
